Ticket_id,Team_1,Team_2,Venue,Stage,Importance,Seat_Type,Days_until_match,Base_Price,Tickets_Sold,Year,Seat_Multiplier,Base_Price_Base,Importance_Factor,Days_Factor,Sales_Factor,Base_Price_Reconstructed,Importance_Num,Stage_Num,Venue_Num,Team1_Num,Team2_Num
1066,Belgium,Tunisia,TBD,Group Stage,low,Gold,3,619,0.28,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,2,40
1067,Belgium,Tunisia,TBD,Group Stage,low,Gold,5,619,0.44,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,2,40
1068,Belgium,Tunisia,TBD,Group Stage,low,Gold,7,619,0.47,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,2,40
1069,Belgium,Tunisia,TBD,Group Stage,low,Diamond,3,825,0.31,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,2,40
1070,Belgium,Tunisia,TBD,Group Stage,low,Diamond,5,825,0.24,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,2,40
1071,Belgium,Tunisia,TBD,Group Stage,low,Diamond,7,825,0.21,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,2,40
1072,England,Panama,TBD,Group Stage,low,Bronze,3,259,0.45,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,12,26
1073,England,Panama,TBD,Group Stage,low,Bronze,5,259,0.29,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,12,26
1074,England,Panama,TBD,Group Stage,low,Bronze,7,259,0.5,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,12,26
1075,England,Panama,TBD,Group Stage,low,Gold,3,619,0.33,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,12,26
1076,England,Panama,TBD,Group Stage,low,Gold,5,619,0.3,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,12,26
1077,England,Panama,TBD,Group Stage,low,Gold,7,619,0.27,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,12,26
1078,England,Panama,TBD,Group Stage,low,Diamond,3,825,0.36,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,12,26
1079,England,Panama,TBD,Group Stage,low,Diamond,5,825,0.2,2018,3.0,275.0,0.0,0.1,0.0,,3,1,8,12,26
1080,England,Panama,TBD,Group Stage,low,Diamond,7,825,0.23,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,12,26
1081,England,Belgium,TBD,Group Stage,low,Bronze,3,259,0.24,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,12,3
1082,England,Belgium,TBD,Group Stage,low,Bronze,5,259,0.38,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,12,3
1083,England,Belgium,TBD,Group Stage,low,Bronze,7,259,0.29,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,12,3
1084,England,Belgium,TBD,Group Stage,low,Gold,3,619,0.41,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,12,3
1085,England,Belgium,TBD,Group Stage,low,Gold,5,619,0.37,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,12,3
1086,England,Belgium,TBD,Group Stage,low,Gold,7,619,0.49,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,12,3
1087,England,Belgium,TBD,Group Stage,low,Diamond,3,825,0.32,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,12,3
1088,England,Belgium,TBD,Group Stage,low,Diamond,5,825,0.49,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,12,3
1089,England,Belgium,TBD,Group Stage,low,Diamond,7,825,0.25,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,12,3
1090,Panama,Tunisia,TBD,Group Stage,low,Bronze,3,259,0.41,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,23,40
1091,Panama,Tunisia,TBD,Group Stage,low,Bronze,5,259,0.4,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,23,40
1092,Panama,Tunisia,TBD,Group Stage,low,Bronze,7,259,0.24,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,23,40
1093,Panama,Tunisia,TBD,Group Stage,low,Gold,3,619,0.24,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,23,40
1094,Panama,Tunisia,TBD,Group Stage,low,Gold,5,619,0.48,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,23,40
1095,Panama,Tunisia,TBD,Group Stage,low,Gold,7,619,0.35,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,23,40
1096,Panama,Tunisia,TBD,Group Stage,low,Diamond,3,825,0.26,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,23,40
1097,Panama,Tunisia,TBD,Group Stage,low,Diamond,5,825,0.4,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,23,40
1098,Panama,Tunisia,TBD,Group Stage,low,Diamond,7,825,0.37,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,23,40
1099,Colombia,Japan,TBD,Group Stage,low,Bronze,3,259,0.47,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,6,21
1100,Colombia,Japan,TBD,Group Stage,low,Bronze,5,259,0.35,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,6,21
1101,Colombia,Japan,TBD,Group Stage,low,Bronze,7,259,0.22,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,6,21
1102,Colombia,Japan,TBD,Group Stage,low,Gold,3,619,0.34,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,6,21
1103,Colombia,Japan,TBD,Group Stage,low,Gold,5,619,0.49,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,6,21
1104,Colombia,Japan,TBD,Group Stage,low,Gold,7,619,0.37,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,6,21
1105,Colombia,Japan,TBD,Group Stage,low,Diamond,3,825,0.44,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,6,21
1106,Colombia,Japan,TBD,Group Stage,low,Diamond,5,825,0.38,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,6,21
1107,Colombia,Japan,TBD,Group Stage,low,Diamond,7,825,0.25,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,6,21
1108,Poland,Senegal,TBD,Group Stage,low,Bronze,3,259,0.5,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,26,33
1109,Poland,Senegal,TBD,Group Stage,low,Bronze,5,259,0.26,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,26,33
1110,Poland,Senegal,TBD,Group Stage,low,Bronze,7,259,0.3,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,26,33
1111,Poland,Senegal,TBD,Group Stage,low,Gold,3,619,0.21,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,26,33
1112,Poland,Senegal,TBD,Group Stage,low,Gold,5,619,0.4,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,26,33
1113,Poland,Senegal,TBD,Group Stage,low,Gold,7,619,0.26,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,26,33
1114,Poland,Senegal,TBD,Group Stage,low,Diamond,3,825,0.4,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,26,33
1115,Poland,Senegal,TBD,Group Stage,low,Diamond,5,825,0.41,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,26,33
1116,Poland,Senegal,TBD,Group Stage,low,Diamond,7,825,0.42,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,26,33
1117,Japan,Senegal,TBD,Group Stage,low,Bronze,3,259,0.27,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,18,33
1118,Japan,Senegal,TBD,Group Stage,low,Bronze,5,259,0.28,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,18,33
1119,Japan,Senegal,TBD,Group Stage,low,Bronze,7,259,0.49,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,18,33
1120,Japan,Senegal,TBD,Group Stage,low,Gold,3,619,0.42,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,18,33
1121,Japan,Senegal,TBD,Group Stage,low,Gold,5,619,0.5,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,18,33
1122,Japan,Senegal,TBD,Group Stage,low,Gold,7,619,0.29,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,18,33
1123,Japan,Senegal,TBD,Group Stage,low,Diamond,3,825,0.43,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,18,33
1124,Japan,Senegal,TBD,Group Stage,low,Diamond,5,825,0.32,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,18,33
1125,Japan,Senegal,TBD,Group Stage,low,Diamond,7,825,0.48,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,18,33
1126,Poland,Colombia,TBD,Group Stage,low,Bronze,3,259,0.31,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,26,8
1127,Poland,Colombia,TBD,Group Stage,low,Bronze,5,259,0.22,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,26,8
1128,Poland,Colombia,TBD,Group Stage,low,Bronze,7,259,0.25,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,26,8
1129,Poland,Colombia,TBD,Group Stage,low,Gold,3,619,0.37,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,26,8
1130,Poland,Colombia,TBD,Group Stage,low,Gold,5,619,0.44,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,26,8
1131,Poland,Colombia,TBD,Group Stage,low,Gold,7,619,0.28,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,26,8
1132,Poland,Colombia,TBD,Group Stage,low,Diamond,3,825,0.21,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,26,8
1133,Poland,Colombia,TBD,Group Stage,low,Diamond,5,825,0.38,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,26,8
1134,Poland,Colombia,TBD,Group Stage,low,Diamond,7,825,0.32,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,26,8
1135,Japan,Poland,TBD,Group Stage,low,Bronze,3,259,0.24,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,18,28
1136,Japan,Poland,TBD,Group Stage,low,Bronze,5,259,0.38,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,18,28
1137,Japan,Poland,TBD,Group Stage,low,Bronze,7,259,0.25,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,18,28
1138,Japan,Poland,TBD,Group Stage,low,Gold,3,619,0.37,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,18,28
1139,Japan,Poland,TBD,Group Stage,low,Gold,5,619,0.31,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,18,28
1140,Japan,Poland,TBD,Group Stage,low,Gold,7,619,0.37,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,18,28
1141,Japan,Poland,TBD,Group Stage,low,Diamond,3,825,0.43,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,18,28
1142,Japan,Poland,TBD,Group Stage,low,Diamond,5,825,0.22,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,18,28
1143,Japan,Poland,TBD,Group Stage,low,Diamond,7,825,0.47,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,18,28
1144,Senegal,Colombia,TBD,Group Stage,low,Bronze,3,259,0.42,2018,1.0,259.0,0.0,0.2,0.1,336.7,3,1,8,31,8
1145,Senegal,Colombia,TBD,Group Stage,low,Bronze,5,259,0.28,2018,1.0,259.0,0.0,0.1,0.1,310.80000000000007,3,1,8,31,8
1146,Senegal,Colombia,TBD,Group Stage,low,Bronze,7,259,0.33,2018,1.0,259.0,0.0,0.0,0.1,284.90000000000003,3,1,8,31,8
1147,Senegal,Colombia,TBD,Group Stage,low,Gold,3,619,0.44,2018,2.0,309.5,0.0,0.2,0.1,402.35,3,1,8,31,8
1148,Senegal,Colombia,TBD,Group Stage,low,Gold,5,619,0.39,2018,2.0,309.5,0.0,0.1,0.1,371.4,3,1,8,31,8
1149,Senegal,Colombia,TBD,Group Stage,low,Gold,7,619,0.28,2018,2.0,309.5,0.0,0.0,0.1,340.45000000000005,3,1,8,31,8
1150,Senegal,Colombia,TBD,Group Stage,low,Diamond,3,825,0.24,2018,3.0,275.0,0.0,0.2,0.1,,3,1,8,31,8
1151,Senegal,Colombia,TBD,Group Stage,low,Diamond,5,825,0.3,2018,3.0,275.0,0.0,0.1,0.1,,3,1,8,31,8
1152,Senegal,Colombia,TBD,Group Stage,low,Diamond,7,825,0.43,2018,3.0,275.0,0.0,0.0,0.1,,3,1,8,31,8
1153,Brazil,Chile,TBD,Round of 16,medium,Bronze,3,360,0.52,2014,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,3,7
1154,Brazil,Chile,TBD,Round of 16,medium,Bronze,5,360,0.46,2014,1.0,360.0,0.1,0.1,0.1,468.0000000000001,4,3,8,3,7
1155,Brazil,Chile,TBD,Round of 16,medium,Bronze,7,360,0.4,2014,1.0,360.0,0.1,0.0,0.1,432.00000000000006,4,3,8,3,7
1156,Brazil,Chile,TBD,Round of 16,medium,Gold,3,773,0.6,2014,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,3,7
1157,Brazil,Chile,TBD,Round of 16,medium,Gold,5,773,0.64,2014,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,3,7
1158,Brazil,Chile,TBD,Round of 16,medium,Gold,7,773,0.58,2014,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,3,7
1159,Brazil,Chile,TBD,Round of 16,medium,Diamond,3,1031,0.57,2014,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,3,7
1160,Brazil,Chile,TBD,Round of 16,medium,Diamond,5,1031,0.58,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,3,7
1161,Brazil,Chile,TBD,Round of 16,medium,Diamond,7,1031,0.74,2014,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,3,7
1162,Colombia,Uruguay,TBD,Round of 16,medium,Bronze,3,360,0.72,2014,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,6,42
1163,Colombia,Uruguay,TBD,Round of 16,medium,Bronze,5,360,0.48,2014,1.0,360.0,0.1,0.1,0.1,468.0000000000001,4,3,8,6,42
1164,Colombia,Uruguay,TBD,Round of 16,medium,Bronze,7,360,0.66,2014,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,6,42
1165,Colombia,Uruguay,TBD,Round of 16,medium,Gold,3,773,0.73,2014,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,6,42
1166,Colombia,Uruguay,TBD,Round of 16,medium,Gold,5,773,0.67,2014,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,6,42
1167,Colombia,Uruguay,TBD,Round of 16,medium,Gold,7,773,0.47,2014,2.0,386.5,0.1,0.0,0.1,463.80000000000007,4,3,8,6,42
1168,Colombia,Uruguay,TBD,Round of 16,medium,Diamond,3,1031,0.56,2014,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,6,42
1169,Colombia,Uruguay,TBD,Round of 16,medium,Diamond,5,1031,0.63,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,6,42
1170,Colombia,Uruguay,TBD,Round of 16,medium,Diamond,7,1031,0.48,2014,3.0,343.6666666666667,0.1,0.0,0.1,,4,3,8,6,42
1171,Netherlands,Mexico,TBD,Round of 16,medium,Bronze,3,360,0.61,2014,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,21,22
1172,Netherlands,Mexico,TBD,Round of 16,medium,Bronze,5,360,0.64,2014,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,21,22
1173,Netherlands,Mexico,TBD,Round of 16,medium,Bronze,7,360,0.65,2014,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,21,22
1174,Netherlands,Mexico,TBD,Round of 16,medium,Gold,3,773,0.48,2014,2.0,386.5,0.1,0.2,0.1,541.1,4,3,8,21,22
1175,Netherlands,Mexico,TBD,Round of 16,medium,Gold,5,773,0.66,2014,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,21,22
1176,Netherlands,Mexico,TBD,Round of 16,medium,Gold,7,773,0.52,2014,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,21,22
1177,Netherlands,Mexico,TBD,Round of 16,medium,Diamond,3,1031,0.5,2014,3.0,343.6666666666667,0.1,0.2,0.1,,4,3,8,21,22
1178,Netherlands,Mexico,TBD,Round of 16,medium,Diamond,5,1031,0.74,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,21,22
1179,Netherlands,Mexico,TBD,Round of 16,medium,Diamond,7,1031,0.56,2014,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,21,22
1180,Costa Rica,Greece,TBD,Round of 16,medium,Bronze,3,360,0.45,2014,1.0,360.0,0.1,0.2,0.1,504.00000000000006,4,3,8,7,18
1181,Costa Rica,Greece,TBD,Round of 16,medium,Bronze,5,360,0.48,2014,1.0,360.0,0.1,0.1,0.1,468.0000000000001,4,3,8,7,18
1182,Costa Rica,Greece,TBD,Round of 16,medium,Bronze,7,360,0.72,2014,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,7,18
1183,Costa Rica,Greece,TBD,Round of 16,medium,Gold,3,773,0.72,2014,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,7,18
1184,Costa Rica,Greece,TBD,Round of 16,medium,Gold,5,773,0.45,2014,2.0,386.5,0.1,0.1,0.1,502.4500000000001,4,3,8,7,18
1185,Costa Rica,Greece,TBD,Round of 16,medium,Gold,7,773,0.44,2014,2.0,386.5,0.1,0.0,0.1,463.80000000000007,4,3,8,7,18
1186,Costa Rica,Greece,TBD,Round of 16,medium,Diamond,3,1031,0.69,2014,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,7,18
1187,Costa Rica,Greece,TBD,Round of 16,medium,Diamond,5,1031,0.68,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,7,18
1188,Costa Rica,Greece,TBD,Round of 16,medium,Diamond,7,1031,0.49,2014,3.0,343.6666666666667,0.1,0.0,0.1,,4,3,8,7,18
1189,France,Nigeria,TBD,Round of 16,medium,Bronze,3,360,0.73,2014,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,13,25
1190,France,Nigeria,TBD,Round of 16,medium,Bronze,5,360,0.42,2014,1.0,360.0,0.1,0.1,0.1,468.0000000000001,4,3,8,13,25
1191,France,Nigeria,TBD,Round of 16,medium,Bronze,7,360,0.44,2014,1.0,360.0,0.1,0.0,0.1,432.00000000000006,4,3,8,13,25
1192,France,Nigeria,TBD,Round of 16,medium,Gold,3,773,0.52,2014,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,13,25
1193,France,Nigeria,TBD,Round of 16,medium,Gold,5,773,0.63,2014,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,13,25
1194,France,Nigeria,TBD,Round of 16,medium,Gold,7,773,0.71,2014,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,13,25
1195,France,Nigeria,TBD,Round of 16,medium,Diamond,3,1031,0.73,2014,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,13,25
1196,France,Nigeria,TBD,Round of 16,medium,Diamond,5,1031,0.7,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,13,25
1197,France,Nigeria,TBD,Round of 16,medium,Diamond,7,1031,0.44,2014,3.0,343.6666666666667,0.1,0.0,0.1,,4,3,8,13,25
1198,Germany,Algeria,TBD,Round of 16,medium,Bronze,3,360,0.63,2014,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,14,0
1199,Germany,Algeria,TBD,Round of 16,medium,Bronze,5,360,0.59,2014,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,14,0
1200,Germany,Algeria,TBD,Round of 16,medium,Bronze,7,360,0.55,2014,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,14,0
1201,Germany,Algeria,TBD,Round of 16,medium,Gold,3,773,0.54,2014,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,14,0
1202,Germany,Algeria,TBD,Round of 16,medium,Gold,5,773,0.51,2014,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,14,0
1203,Germany,Algeria,TBD,Round of 16,medium,Gold,7,773,0.7,2014,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,14,0
1204,Germany,Algeria,TBD,Round of 16,medium,Diamond,3,1031,0.65,2014,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,14,0
1205,Germany,Algeria,TBD,Round of 16,medium,Diamond,5,1031,0.63,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,14,0
1206,Germany,Algeria,TBD,Round of 16,medium,Diamond,7,1031,0.51,2014,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,14,0
1207,Argentina,Switzerland,TBD,Round of 16,medium,Bronze,3,360,0.47,2014,1.0,360.0,0.1,0.2,0.1,504.00000000000006,4,3,8,0,39
1208,Argentina,Switzerland,TBD,Round of 16,medium,Bronze,5,360,0.73,2014,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,0,39
1209,Argentina,Switzerland,TBD,Round of 16,medium,Bronze,7,360,0.59,2014,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,0,39
1210,Argentina,Switzerland,TBD,Round of 16,medium,Gold,3,773,0.68,2014,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,0,39
1211,Argentina,Switzerland,TBD,Round of 16,medium,Gold,5,773,0.74,2014,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,0,39
1212,Argentina,Switzerland,TBD,Round of 16,medium,Gold,7,773,0.49,2014,2.0,386.5,0.1,0.0,0.1,463.80000000000007,4,3,8,0,39
1213,Argentina,Switzerland,TBD,Round of 16,medium,Diamond,3,1031,0.56,2014,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,0,39
1214,Argentina,Switzerland,TBD,Round of 16,medium,Diamond,5,1031,0.64,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,0,39
1215,Argentina,Switzerland,TBD,Round of 16,medium,Diamond,7,1031,0.54,2014,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,0,39
1216,Belgium,USA,TBD,Round of 16,medium,Bronze,3,360,0.62,2014,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,2,41
1217,Belgium,USA,TBD,Round of 16,medium,Bronze,5,360,0.54,2014,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,2,41
1218,Belgium,USA,TBD,Round of 16,medium,Bronze,7,360,0.55,2014,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,2,41
1219,Belgium,USA,TBD,Round of 16,medium,Gold,3,773,0.55,2014,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,2,41
1220,Belgium,USA,TBD,Round of 16,medium,Gold,5,773,0.41,2014,2.0,386.5,0.1,0.1,0.1,502.4500000000001,4,3,8,2,41
1221,Belgium,USA,TBD,Round of 16,medium,Gold,7,773,0.44,2014,2.0,386.5,0.1,0.0,0.1,463.80000000000007,4,3,8,2,41
1222,Belgium,USA,TBD,Round of 16,medium,Diamond,3,1031,0.6,2014,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,2,41
1223,Belgium,USA,TBD,Round of 16,medium,Diamond,5,1031,0.6,2014,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,2,41
1224,Belgium,USA,TBD,Round of 16,medium,Diamond,7,1031,0.75,2014,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,2,41
1225,France,Germany,TBD,Quarter-finals,medium,Bronze,3,773,0.86,2014,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,4,2,8,13,16
1226,France,Germany,TBD,Quarter-finals,medium,Bronze,5,773,0.71,2014,1.0,773.0,0.1,0.1,0.2,1082.2,4,2,8,13,16
1227,France,Germany,TBD,Quarter-finals,medium,Bronze,7,773,0.82,2014,1.0,773.0,0.1,0.0,0.3,1082.2,4,2,8,13,16
1228,France,Germany,TBD,Quarter-finals,medium,Gold,3,1080,0.76,2014,2.0,540.0,0.1,0.2,0.3,864.0,4,2,8,13,16
1229,France,Germany,TBD,Quarter-finals,medium,Gold,5,1080,0.63,2014,2.0,540.0,0.1,0.1,0.2,756.0000000000001,4,2,8,13,16
1230,France,Germany,TBD,Quarter-finals,medium,Gold,7,1080,0.72,2014,2.0,540.0,0.1,0.0,0.2,702.0,4,2,8,13,16
1231,France,Germany,TBD,Quarter-finals,medium,Diamond,3,1598,0.76,2014,3.0,532.6666666666666,0.1,0.2,0.3,,4,2,8,13,16
1232,France,Germany,TBD,Quarter-finals,medium,Diamond,5,1598,0.72,2014,3.0,532.6666666666666,0.1,0.1,0.2,,4,2,8,13,16
1233,France,Germany,TBD,Quarter-finals,medium,Diamond,7,1598,0.71,2014,3.0,532.6666666666666,0.1,0.0,0.2,,4,2,8,13,16
1234,Brazil,Colombia,TBD,Quarter-finals,medium,Bronze,3,773,0.77,2014,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,4,2,8,3,8
1235,Brazil,Colombia,TBD,Quarter-finals,medium,Bronze,5,773,0.8,2014,1.0,773.0,0.1,0.1,0.3,1159.5000000000002,4,2,8,3,8
1236,Brazil,Colombia,TBD,Quarter-finals,medium,Bronze,7,773,0.72,2014,1.0,773.0,0.1,0.0,0.2,1004.9,4,2,8,3,8
1237,Brazil,Colombia,TBD,Quarter-finals,medium,Gold,3,1080,0.88,2014,2.0,540.0,0.1,0.2,0.3,864.0,4,2,8,3,8
1238,Brazil,Colombia,TBD,Quarter-finals,medium,Gold,5,1080,0.75,2014,2.0,540.0,0.1,0.1,0.2,756.0000000000001,4,2,8,3,8
1239,Brazil,Colombia,TBD,Quarter-finals,medium,Gold,7,1080,0.63,2014,2.0,540.0,0.1,0.0,0.2,702.0,4,2,8,3,8
1240,Brazil,Colombia,TBD,Quarter-finals,medium,Diamond,3,1598,0.7,2014,3.0,532.6666666666666,0.1,0.2,0.2,,4,2,8,3,8
1241,Brazil,Colombia,TBD,Quarter-finals,medium,Diamond,5,1598,0.88,2014,3.0,532.6666666666666,0.1,0.1,0.3,,4,2,8,3,8
1242,Brazil,Colombia,TBD,Quarter-finals,medium,Diamond,7,1598,0.85,2014,3.0,532.6666666666666,0.1,0.0,0.3,,4,2,8,3,8
1243,Argentina,Belgium,TBD,Quarter-finals,medium,Bronze,3,773,0.79,2014,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,4,2,8,0,3
1244,Argentina,Belgium,TBD,Quarter-finals,medium,Bronze,5,773,0.6,2014,1.0,773.0,0.1,0.1,0.2,1082.2,4,2,8,0,3
1245,Argentina,Belgium,TBD,Quarter-finals,medium,Bronze,7,773,0.73,2014,1.0,773.0,0.1,0.0,0.2,1004.9,4,2,8,0,3
1246,Argentina,Belgium,TBD,Quarter-finals,medium,Gold,3,1080,0.74,2014,2.0,540.0,0.1,0.2,0.2,810.0,4,2,8,0,3
1247,Argentina,Belgium,TBD,Quarter-finals,medium,Gold,5,1080,0.62,2014,2.0,540.0,0.1,0.1,0.2,756.0000000000001,4,2,8,0,3
